../qchem_0065.out: Total energy in the final basis set =    -7008.8900084998
../qchem_0066.out: Total energy in the final basis set =    -7008.7119812760
../qchem_0066.out: Total energy in the final basis set =    -7008.8900507743
../qchem_0067.out: Total energy in the final basis set =    -7008.7095144936
../qchem_0067.out: Total energy in the final basis set =    -7008.8900905312
../qchem_0068.out: Total energy in the final basis set =    -7008.7072411742
../qchem_0068.out: Total energy in the final basis set =    -7008.8901277312
../qchem_0069.out: Total energy in the final basis set =    -7008.7051434350
../qchem_0069.out: Total energy in the final basis set =    -7008.8901624111
../qchem_0070.out: Total energy in the final basis set =    -7009.0024961705
../qchem_0070.out: Total energy in the final basis set =    -7008.7977190735
../qchem_0071.out: Total energy in the final basis set =    -7009.0060643831
../qchem_0071.out: Total energy in the final basis set =    -7008.8302950757
../qchem_0072.out: Total energy in the final basis set =    -7009.0014293808
../qchem_0072.out: Total energy in the final basis set =    -7008.8548509453
../qchem_0073.out: Total energy in the final basis set =    -7008.9917163464
../qchem_0073.out: Total energy in the final basis set =    -7008.8729305574
../qchem_0074.out: Total energy in the final basis set =    -7008.9789239821
../qchem_0074.out: Total energy in the final basis set =    -7008.8858799252
../qchem_0075.out: Total energy in the final basis set =    -7008.9643350577
../qchem_0075.out: Total energy in the final basis set =    -7008.8948924663
../qchem_0076.out: Total energy in the final basis set =    -7008.9488051417
../qchem_0076.out: Total energy in the final basis set =    -7008.9010120308
../qchem_0077.out: Total energy in the final basis set =    -7008.9329347915
../qchem_0077.out: Total energy in the final basis set =    -7008.9051131643
../qchem_0078.out: Total energy in the final basis set =    -7008.9171579202
../qchem_0078.out: Total energy in the final basis set =    -7008.9078760896
../qchem_0079.out: Total energy in the final basis set =    -7008.9017865852
../qchem_0079.out: Total energy in the final basis set =    -7008.9097850170
../qchem_0080.out: Total energy in the final basis set =    -7008.8870358119
../qchem_0080.out: Total energy in the final basis set =    -7008.9111545755
../qchem_0081.out: Total energy in the final basis set =    -7008.8730438122
../qchem_0081.out: Total energy in the final basis set =    -7008.9121768074
../qchem_0082.out: Total energy in the final basis set =    -7008.8598881837
../qchem_0082.out: Total energy in the final basis set =    -7008.9129641571
../qchem_0083.out: Total energy in the final basis set =    -7008.8476014092
../qchem_0084.out: Total energy in the final basis set =    -7008.8361845558
../qchem_0085.out: Total energy in the final basis set =    -7008.8256166384
../qchem_0085.out: Total energy in the final basis set =    -7008.9154027342
../qchem_0086.out: Total energy in the final basis set =    -7008.8158628899
../qchem_0086.out: Total energy in the final basis set =    -7008.9148668049
../qchem_0087.out: Total energy in the final basis set =    -7008.8068803442
../qchem_0087.out: Total energy in the final basis set =    -7008.9145093069
../qchem_0088.out: Total energy in the final basis set =    -7008.7986211644
../qchem_0088.out: Total energy in the final basis set =    -7008.9142811838
../qchem_0089.out: Total energy in the final basis set =    -7008.7910366510
../qchem_0089.out: Total energy in the final basis set =    -7008.9141460967
../qchem_0090.out: Total energy in the final basis set =    -7008.7840777002
../qchem_0090.out: Total energy in the final basis set =    -7008.9140765444
../qchem_0091.out: Total energy in the final basis set =    -7008.7776965884
../qchem_0091.out: Total energy in the final basis set =    -7008.9140521830
../qchem_0092.out: Total energy in the final basis set =    -7008.7718481002
../qchem_0092.out: Total energy in the final basis set =    -7008.9140584102
../qchem_0093.out: Total energy in the final basis set =    -7008.7664885595
../qchem_0093.out: Total energy in the final basis set =    -7008.9140842050
../qchem_0094.out: Total energy in the final basis set =    -7008.7615776550
../qchem_0094.out: Total energy in the final basis set =    -7008.9141221726
../qchem_0095.out: Total energy in the final basis set =    -7008.7570774810
../qchem_0095.out: Total energy in the final basis set =    -7008.9141670914
../qchem_0096.out: Total energy in the final basis set =    -7008.7529527970
../qchem_0096.out: Total energy in the final basis set =    -7008.9142154206
../qchem_0097.out: Total energy in the final basis set =    -7008.7491710308
../qchem_0097.out: Total energy in the final basis set =    -7008.9142648061
../qchem_0098.out: Total energy in the final basis set =    -7008.7457019839
../qchem_0098.out: Total energy in the final basis set =    -7008.9143137203
../qchem_0099.out: Total energy in the final basis set =    -7008.7425179540
../qchem_0099.out: Total energy in the final basis set =    -7008.9143611958
../qchem_0100.out: Total energy in the final basis set =    -7008.7395933997
../qchem_0100.out: Total energy in the final basis set =    -7008.9144066441
../qchem_0101.out: Total energy in the final basis set =    -7008.7369048622
../qchem_0101.out: Total energy in the final basis set =    -7008.9144497310
../qchem_0102.out: Total energy in the final basis set =    -7008.7344308560
../qchem_0102.out: Total energy in the final basis set =    -7008.9144902921
../qchem_0103.out: Total energy in the final basis set =    -7008.7321515948
../qchem_0103.out: Total energy in the final basis set =    -7008.9145282796
../qchem_0104.out: Total energy in the final basis set =    -7008.7300490149
../qchem_0104.out: Total energy in the final basis set =    -7008.9145637231
../qchem_0105.out: Total energy in the final basis set =    -7009.0080214363
../qchem_0105.out: Total energy in the final basis set =    -7008.8029978064
../qchem_0106.out: Total energy in the final basis set =    -7009.0142453173
../qchem_0106.out: Total energy in the final basis set =    -7008.8374705266
../qchem_0107.out: Total energy in the final basis set =    -7009.0113681953
../qchem_0107.out: Total energy in the final basis set =    -7008.8634520371
../qchem_0108.out: Total energy in the final basis set =    -7009.0028148570
../qchem_0108.out: Total energy in the final basis set =    -7008.8826333631
../qchem_0109.out: Total energy in the final basis set =    -7008.9907878626
../qchem_0109.out: Total energy in the final basis set =    -7008.8964464287
../qchem_0110.out: Total energy in the final basis set =    -7008.9767010475
../qchem_0110.out: Total energy in the final basis set =    -7008.9061330348
../qchem_0111.out: Total energy in the final basis set =    -7008.9614919639
../qchem_0111.out: Total energy in the final basis set =    -7008.9127680912
../qchem_0112.out: Total energy in the final basis set =    -7008.9458134695
../qchem_0112.out: Total energy in the final basis set =    -7008.9172516488
../qchem_0113.out: Total energy in the final basis set =    -7008.9301357993
../qchem_0113.out: Total energy in the final basis set =    -7008.9202898892
../qchem_0114.out: Total energy in the final basis set =    -7008.9147972114
../qchem_0114.out: Total energy in the final basis set =    -7008.9223919372
../qchem_0115.out: Total energy in the final basis set =    -7008.9000337187
../qchem_0115.out: Total energy in the final basis set =    -7008.9238954005
../qchem_0116.out: Total energy in the final basis set =    -7008.8859991636
../qchem_0116.out: Total energy in the final basis set =    -7008.9250098765
../qchem_0117.out: Total energy in the final basis set =    -7008.8727833074
../qchem_0117.out: Total energy in the final basis set =    -7008.9258609794
../qchem_0118.out: Total energy in the final basis set =    -7008.8604278822
../qchem_0119.out: Total energy in the final basis set =    -7008.8489398376
../qchem_0120.out: Total energy in the final basis set =    -7008.8383023890
../qchem_0120.out: Total energy in the final basis set =    -7008.9285020929
../qchem_0121.out: Total energy in the final basis set =    -7008.8284832427
../qchem_0121.out: Total energy in the final basis set =    -7008.9279469571
../qchem_0122.out: Total energy in the final basis set =    -7008.8194406254
../qchem_0122.out: Total energy in the final basis set =    -7008.9275750756
../qchem_0123.out: Total energy in the final basis set =    -7008.8111275872
../qchem_0123.out: Total energy in the final basis set =    -7008.9273367656
../qchem_0124.out: Total energy in the final basis set =    -7008.8034951109
../qchem_0124.out: Total energy in the final basis set =    -7008.9271944268
../qchem_0125.out: Total energy in the final basis set =    -7008.7964939398
../qchem_0125.out: Total energy in the final basis set =    -7008.9271199390
../qchem_0126.out: Total energy in the final basis set =    -7008.7900759737
../qchem_0126.out: Total energy in the final basis set =    -7008.9270922413
../qchem_0127.out: Total energy in the final basis set =    -7008.7841953008
../qchem_0127.out: Total energy in the final basis set =    -7008.9270961971
../qchem_0128.out: Total energy in the final basis set =    -7008.7788081513
../qchem_0128.out: Total energy in the final basis set =    -7008.9271206200
../qchem_0129.out: Total energy in the final basis set =    -7008.7738735703
../qchem_0129.out: Total energy in the final basis set =    -7008.9271577529
../qchem_0130.out: Total energy in the final basis set =    -7008.7693532343
../qchem_0130.out: Total energy in the final basis set =    -7008.9272021929
../qchem_0131.out: Total energy in the final basis set =    -7008.7652115651
../qchem_0131.out: Total energy in the final basis set =    -7008.9272502778
../qchem_0132.out: Total energy in the final basis set =    -7008.7614155990
../qchem_0132.out: Total energy in the final basis set =    -7008.9272995774
../qchem_0133.out: Total energy in the final basis set =    -7008.7579348146
../qchem_0133.out: Total energy in the final basis set =    -7008.9273485173
../qchem_0134.out: Total energy in the final basis set =    -7008.7547411489
../qchem_0134.out: Total energy in the final basis set =    -7008.9273961016
../qchem_0135.out: Total energy in the final basis set =    -7008.7518088389
../qchem_0135.out: Total energy in the final basis set =    -7008.9274417228
../qchem_0136.out: Total energy in the final basis set =    -7008.7344296203
../qchem_0136.out: Total energy in the final basis set =    -7008.9274850338
../qchem_0137.out: Total energy in the final basis set =    -7008.7466353057
../qchem_0137.out: Total energy in the final basis set =    -7008.9275258592
../qchem_0138.out: Total energy in the final basis set =    -7008.7443523888
../qchem_0138.out: Total energy in the final basis set =    -7008.9275641406
../qchem_0139.out: Total energy in the final basis set =    -7008.7328313121
../qchem_0139.out: Total energy in the final basis set =    -7008.9275998971
../qchem_0140.out: Total energy in the final basis set =    -7009.0027246051
../qchem_0140.out: Total energy in the final basis set =    -7008.7996954445
../qchem_0141.out: Total energy in the final basis set =    -7009.0118532941
../qchem_0141.out: Total energy in the final basis set =    -7008.8361909355
../qchem_0142.out: Total energy in the final basis set =    -7009.0109096722
../qchem_0142.out: Total energy in the final basis set =    -7008.8636442077
../qchem_0143.out: Total energy in the final basis set =    -7009.0036401381
../qchem_0143.out: Total energy in the final basis set =    -7008.8839353373
../qchem_0144.out: Total energy in the final basis set =    -7008.9924674937
../qchem_0144.out: Total energy in the final basis set =    -7008.8986152635
../qchem_0145.out: Total energy in the final basis set =    -7008.9789489298
../qchem_0145.out: Total energy in the final basis set =    -7008.9089925271
../qchem_0146.out: Total energy in the final basis set =    -7008.9641118335
../qchem_0146.out: Total energy in the final basis set =    -7008.9161763510
../qchem_0147.out: Total energy in the final basis set =    -7008.9486662266
../qchem_0147.out: Total energy in the final basis set =    -7008.9210873164
../qchem_0148.out: Total energy in the final basis set =    -7008.9331208374
../qchem_0148.out: Total energy in the final basis set =    -7008.9244494433
../qchem_0149.out: Total energy in the final basis set =    -7008.9178423221
../qchem_0149.out: Total energy in the final basis set =    -7008.9267907349
../qchem_0150.out: Total energy in the final basis set =    -7008.9030883078
../qchem_0150.out: Total energy in the final basis set =    -7008.9284676219
../qchem_0151.out: Total energy in the final basis set =    -7008.8890294872
../qchem_0151.out: Total energy in the final basis set =    -7008.9297066643
../qchem_0152.out: Total energy in the final basis set =    -7008.8757685896
../qchem_0152.out: Total energy in the final basis set =    -7008.9306470916
../qchem_0153.out: Total energy in the final basis set =    -7008.8633567855
../qchem_0154.out: Total energy in the final basis set =    -7008.8518079586
../qchem_0155.out: Total energy in the final basis set =    -7008.8411098457
../qchem_0155.out: Total energy in the final basis set =    -7008.9336037492
../qchem_0156.out: Total energy in the final basis set =    -7008.8312329959
../qchem_0156.out: Total energy in the final basis set =    -7008.9330302055
../qchem_0157.out: Total energy in the final basis set =    -7008.8221372839
../qchem_0157.out: Total energy in the final basis set =    -7008.9326441752
../qchem_0158.out: Total energy in the final basis set =    -7008.8137764462
../qchem_0158.out: Total energy in the final basis set =    -7008.9323951102
../qchem_0159.out: Total energy in the final basis set =    -7008.8061016554
../qchem_0159.out: Total energy in the final basis set =    -7008.9322447427
../qchem_0160.out: Total energy in the final basis set =    -7008.7990634810
../qchem_0160.out: Total energy in the final basis set =    -7008.9321642628
../qchem_0161.out: Total energy in the final basis set =    -7008.7926135136
../qchem_0161.out: Total energy in the final basis set =    -7008.9321322082
../qchem_0162.out: Total energy in the final basis set =    -7008.7867053714
../qchem_0162.out: Total energy in the final basis set =    -7008.9321328493
../qchem_0163.out: Total energy in the final basis set =    -7008.7812948671
../qchem_0163.out: Total energy in the final basis set =    -7008.9321547962
../qchem_0164.out: Total energy in the final basis set =    -7008.7763406591
../qchem_0164.out: Total energy in the final basis set =    -7008.9321900163
../qchem_0165.out: Total energy in the final basis set =    -7008.7718040255
../qchem_0165.out: Total energy in the final basis set =    -7008.9322329421
../qchem_0166.out: Total energy in the final basis set =    -7008.7676489619
